exercise_id,exercise_name,exercise_type,body_part,exercise_image,equipment
1874,Dumbbell + Standing One Arm Extension,db_1_alt_sides,triceps,https://apilyfta.com/static/GymvisualPNG/04231101-Dumbbell-Standing-One-Arm-Extension_Upper-Arms_small.png,dumbbell
1538,Barbell + Seated Bradford Rocky Press,weight_reps,shoulders,https://apilyfta.com/static/GymvisualPNG/00871101-Barbell-Seated-Bradford-Rocky-Press_Shoulders_small.png,barbell
1881,Dumbbell + Standing Triceps Extension,db_1_both_sides,triceps,https://apilyfta.com/static/GymvisualPNG/04301101-Dumbbell-Standing-Triceps-Extension_Upper-Arms_small.png,dumbbell
1852,Dumbbell + Seated Palms Up Wrist Curl,db_2_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/04011101-Dumbbell-Seated-Palms-Up-Wrist-Curl_Forearms_small.png,dumbbell
5624,Weighted + Side Lying Side Neck Raise,weight_reps,neck,https://apilyfta.com/static/GymvisualPNG/44301101-Weighted-Side-Lying-Side-Neck-Raise_Neck_small.png,weighted
330,Smith Machine + Smith Wide Grip Decline Bench Press,weight_reps,chest,https://apilyfta.com/static/GymvisualPNG/13091101-Smith-Wide-Grip-Decline-Bench-Press_Chest_small.png,smith machine
338,Cable + Wide Grip Rear Pulldown Behind Neck,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/13251101-Cable-Wide-Grip-Rear-Pulldown-Behind-Neck_Back_small.png,cable
373,Barbell + Standing Close Grip Military Press,weight_reps,shoulders,https://apilyfta.com/static/GymvisualPNG/14561101-Barbell-Standing-Close-Grip-Military-Press_Shoulders_small.png,barbell
1569,Barbell + Reverse Grip Bent Over Row,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/01181101-Barbell-Reverse-Grip-Bent-over-Row_Back-FIX_small.png,barbell
48265,Cable + Standing Alternate Chest Fly,weight_reps,chest,https://apilyfta.com/static/GymvisualPNG/79871201-Cable-Standing-Alternate-Chest-Fly_Chest_GREEN.png,cable
5569,Weighted + Lever Incline One Arm Chest Press,weight_reps,chest,https://apilyfta.com/static/GymvisualPNG/43711101-Lever-Incline-One-Arm-Chest-Press-(plate-loaded)_Chest_small.png,weighted
27369,Weighted + Seated Leg Raise On Floor,weight_reps,abs,https://apilyfta.com/static/GymvisualPNG/50231101-Weighted-Seated-Leg-Raise-on-Floor_Waist_small.png,weighted
4322,Dumbbell + Single Arm Preacher Curl,db_1_alt_sides,biceps,https://apilyfta.com/static/GymvisualPNG/30841101-Dumbbell-Single-Arm-Preacher-Curl-(female)_Upper-Arms_small.png,dumbbell
5589,Cable + Low Row With Rope Attachment,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/43911101-Cable-Low-Row-with-Rope-Attachment_Back_small.png,cable
1561,Barbell + Standing Reverse Grip Curl,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/01101101-Barbell-Standing-Reverse-Grip-Curl_Forearms_small.png,barbell
5440,Weighted + Seated Reverse Wrist Curl,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/42321101-Weighted-Seated-Reverse-Wrist-Curl_Forearms_small.png,weighted
2979,Dumbbell + Prone Incline Hammer Curl,db_2_simultaneous,biceps,https://apilyfta.com/static/GymvisualPNG/16741101-Dumbbell-Prone-Incline-Hammer-Curl_Upper-Arms_small.png,dumbbell
4671,Seated Flexion And Extension Neck,weight_reps,neck,https://apilyfta.com/static/GymvisualPNG/34411101-Seated-Flexion-And-Extension-Neck-(male)_Neck_small.png,unknown
4282,Cable + Cross Over Lateral Pulldown,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/30441101-Cable-Cross-over-Lateral-Pulldown-(female)_Back_small.png,cable
1665,Cable + Seated One Arm Alternate Row,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/02141101-Cable-Seated-One-Arm-Alternate-Row_Back_small.png,cable
4569,Dumbbell + Single Stiff Leg Deadlift,db_2_alt_legs,hips,https://apilyfta.com/static/GymvisualPNG/33381101-Dumbbell-Single-Stiff-Leg-Deadlift_Hips-FIX_small.png,dumbbell
1781,Dumbbell + Incline Triceps Extension,db_2_simultaneous,triceps,https://apilyfta.com/static/GymvisualPNG/03301101-Dumbbell-Incline-Triceps-Extension_Upper-Arms-FIX_small.png,dumbbell
3027,Dumbbell + Incline Two Arm Extension,db_1_both_sides,triceps,https://apilyfta.com/static/GymvisualPNG/17331101-Dumbbell-Incline-Two-Arm-Extension_Upper-Arms_small.png,dumbbell
3433,Dumbbell + Dumbbells Seated Triceps Extension,db_2_simultaneous,triceps,https://apilyfta.com/static/GymvisualPNG/21891101-Dumbbells-Seated-Triceps-Extension_Upper-Arms_small.png,dumbbell
3127,Neck Flexor And Rotational Stretch,weight_reps,neck,https://apilyfta.com/static/GymvisualPNG/18401101-Neck-Flexor-And-Rotational-Stretch_Neck_small.png,unknown
233,Cable + Reverse Grip Machine Lat Pulldown,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/06731101-reverse-grip-machine-lat-pulldown_Back_small.png,cable
3648,Weighted + Standing Neck Extension,weight_reps,neck,https://apilyfta.com/static/GymvisualPNG/24101101-Weighted-Standing-Neck-Extension-(with-head-harness)_Neck_small.png,weighted
3827,Dumbbell + Lying Triceps Extension,db_2_simultaneous,triceps,https://apilyfta.com/static/GymvisualPNG/25891101-Dumbbell-Lying-Triceps-Extension-(female)_Upper-Arms_small.png,dumbbell
1645,Cable + Overhead Triceps Extension,weight_reps,triceps,https://apilyfta.com/static/GymvisualPNG/01941101-Cable-Overhead-Triceps-Extension-(rope-attachment)_Upper-Arms_small.png,cable
2802,Dumbbell + Flat Flye Hold Isometric,db_2_simultaneous,chest,https://apilyfta.com/static/GymvisualPNG/14501101-Dumbbell-Flat-Flye-Hold_Isometric_small.png,dumbbell
27645,Barbell + Kas Glute Bridge (Female),weight_reps,hips,https://apilyfta.com/static/GymvisualPNG/54511101-Barbell-KAS-Glute-Bridge-(female)_Hips_small.png,barbell
28017,Dumbbell + Standing Back Wrist Curl,db_2_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/63661101-Dumbbell-Standing-Back-Wrist-Curl_Forearms_small.png,dumbbell
4201,Captains Chair Straight Leg Raise,weight_reps,abs,https://apilyfta.com/static/GymvisualPNG/29631101-Captains-Chair-Straight-Leg-Raise_Waist_small.png,unknown
1844,Dumbbell + Seated Inner Biceps Curl,db_2_simultaneous,biceps,https://apilyfta.com/static/GymvisualPNG/03931101-Dumbbell-Seated-Inner-Biceps-Curl_Upper-Arms_small.png,dumbbell
4192,Cable + Standing Reverse Grip Curl,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/29541101-Cable-Standing-Reverse-Grip-Curl-(Straight-bar)_Forearms_small.png,cable
28014,Cable + Standing Wrist Reverse Curl,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/63631101-Cable-Standing-Wrist-Reverse-Curl_Forearms_small.png,cable
4027,Wrist - Adduction - Articulations,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/27891101-Wrist---Adduction_Articulations_small.png,unknown
3854,Cable + Lateral Pulldown With V-Bar,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/26161101-Cable-Lateral-Pulldown-with-V-bar_Back_small.png,cable
4871,Weighted + Kneeling Step With Swing,weight_reps,quadriceps,https://apilyfta.com/static/GymvisualPNG/36411101-Weighted-Kneeling-Step-with-Swing_Thighs_small.png,weighted
2623,Cable + One Arm Twisting Seated Row,weight_reps,back,https://apilyfta.com/static/GymvisualPNG/12051101-Cable-one-arm-twisting-seated-row_back_small.png,cable
5182,Dumbbell + Incline Around The World,db_2_simultaneous,chest,https://apilyfta.com/static/GymvisualPNG/39671101-Dumbbell-Incline-Around-the-World_Shoulders_small.png,dumbbell
1555,Barbell + Standing Back Wrist Curl,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/01041101-Barbell-Standing-Back-Wrist-Curl_Forearms_small.png,barbell
1557,Barbell + Standing Close Grip Curl,weight_reps,biceps,https://apilyfta.com/static/GymvisualPNG/01061101-Barbell-Standing-Close-Grip-Curl_Upper-Arms_small.png,barbell
47333,Standing Switching Palm Squeezes,weight_reps,forearms,https://apilyfta.com/static/GymvisualPNG/65821201-Standing-Switching-Palm-Squeezes-(male)_Forearms__GREEN.png,unknown
1833,Dumbbell + Revers Grip Biceps Curl,db_2_simultaneous,forearms,https://apilyfta.com/static/GymvisualPNG/03821101-Dumbbell-Revers-grip-Biceps-Curl_Forearms_small.png,dumbbell
5625,Weighted + Lying Neck Side To Side,weight_reps,neck,https://apilyfta.com/static/GymvisualPNG/44311101-Weighted-Lying-Neck-Side-to-Side_Neck_small.png,weighted
2593,Barbell + Standing Military Press,weight_reps,shoulders,https://apilyfta.com/static/GymvisualPNG/11651101-Barbell-Standing-Military-Press-(without-rack)_Shoulders-FIX_small.png,barbell
